"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.678,0.0099756,0,1.9123,2.955e-08,2.2967e-12,10.36
0.68,0.0099756,0,1.9123,3.1941e-08,2.5546e-12,10.296
0.682,0.0099756,0,1.9123,3.5138e-08,2.7989e-12,10.232
0.684,0.0099756,0,1.9123,3.9288e-08,3.0599e-12,10.167
0.686,0.0099756,0,1.9123,4.4559e-08,3.3432e-12,10.103
0.688,0.0099756,0,1.9123,5.1169e-08,3.5702e-12,10.038
0.69,0.0099756,0,1.9123,5.9367e-08,3.6125e-12,9.9741
0.692,0.0099756,0,1.9123,6.9424e-08,3.2943e-12,9.9098
0.694,0.0099756,0,1.9123,8.1666e-08,2.4868e-12,9.8455
0.696,0.0099756,0,1.9123,9.6506e-08,1.2508e-12,9.7811
0.698,0.0099756,0,1.9123,1.1443e-07,-2.2042e-13,9.7168
0.7,0.0099756,0,1.9123,1.36e-07,-1.6776e-12,9.6524
0.702,0.0099756,0,1.9123,1.6189e-07,-2.8587e-12,9.5881
0.704,0.0099756,0,1.9123,1.929e-07,-3.6184e-12,9.5237
0.706,0.0099756,0,1.9123,2.2999e-07,-3.9792e-12,9.4594
0.708,0.0099756,0,1.9123,2.7426e-07,-4.0681e-12,9.395
0.71,0.0099756,0,1.9123,3.2701e-07,-3.9625e-12,9.3307
0.712,0.0099756,0,1.9123,3.8975e-07,-3.6274e-12,9.2663
0.714,0.0099756,0,1.9123,4.6429e-07,-3.0047e-12,9.202
0.716,0.0099756,0,1.9123,5.526e-07,-2.1433e-12,9.1376
0.718,0.0099756,0,1.9123,6.5694e-07,-1.1985e-12,9.0733
0.72,0.0099756,0,1.9123,7.7972e-07,-3.2328e-13,9.0089
0.722,0.0099756,0,1.9123,9.2351e-07,3.9776e-13,8.9446
0.724,0.0099756,0,1.9123,1.0908e-06,9.421e-13,8.8802
0.726,0.0099756,0,1.9123,1.284e-06,1.3224e-12,8.8159
0.728,0.0099756,0,1.9123,1.5047e-06,1.5661e-12,8.7515
0.73,0.0099756,0,1.9123,1.7538e-06,1.704e-12,8.6872
0.732,0.0099756,0,1.9123,2.0311e-06,1.7638e-12,8.6228
0.734,0.0099756,0,1.9123,2.3345e-06,1.7678e-12,8.5585
0.736,0.0099756,0,1.9123,2.659e-06,1.7331e-12,8.4941
0.738,0.0099756,0,1.9123,2.9952e-06,1.6717e-12,8.4298
0.74,0.0099756,0,1.9123,3.3236e-06,1.5913e-12,8.3654
0.742,0.0099756,0,1.9123,3.6092e-06,1.5193e-12,8.3011
0.744,0.0099756,0,1.9123,3.7902e-06,1.4469e-12,8.2367
0.746,0.0099756,0,1.9123,3.7949e-06,1.3582e-12,8.1724
0.748,0.0099756,0,1.9123,3.5681e-06,1.272e-12,8.108
0.75,0.0099756,0,1.9123,3.1037e-06,1.1898e-12,8.0437
0.5,0.01247,0,1.8681,3.7938e-06,1.4514e-12,16.087
0.502,0.01247,0,1.8681,2.9012e-06,1.3736e-12,16.023
0.504,0.01247,0,1.8681,1.9298e-06,1.292e-12,15.959
0.506,0.01247,0,1.8681,1.0242e-06,1.2103e-12,15.894
0.508,0.01247,0,1.8681,2.3694e-07,1.1309e-12,15.83
0.51,0.01247,0,1.8681,-4.2265e-07,1.0547e-12,15.766
0.512,0.01247,0,1.8681,-9.5734e-07,9.8232e-13,15.701
0.514,0.01247,0,1.8681,-1.3774e-06,9.142e-13,15.637
0.516,0.01247,0,1.8681,-1.6974e-06,8.503e-13,15.573
0.518,0.01247,0,1.8681,-1.9329e-06,7.9065e-13,15.508
0.52,0.01247,0,1.8681,-2.0986e-06,7.3516e-13,15.444
0.522,0.01247,0,1.8681,-2.2073e-06,6.8346e-13,15.379
0.524,0.01247,0,1.8681,-2.2698e-06,6.3517e-13,15.315
0.526,0.01247,0,1.8681,-2.2953e-06,5.9012e-13,15.251
0.528,0.01247,0,1.8681,-2.291e-06,5.482e-13,15.186
0.53,0.01247,0,1.8681,-2.263e-06,5.0922e-13,15.122
0.532,0.01247,0,1.8681,-2.2161e-06,4.7315e-13,15.058
0.534,0.01247,0,1.8681,-2.1546e-06,4.3988e-13,14.993
0.536,0.01247,0,1.8681,-2.0818e-06,4.0904e-13,14.929
0.538,0.01247,0,1.8681,-2.0006e-06,3.8056e-13,14.865
0.54,0.01247,0,1.8681,-1.9133e-06,3.5423e-13,14.8
0.542,0.01247,0,1.8681,-1.8219e-06,3.2962e-13,14.736
0.544,0.01247,0,1.8681,-1.7282e-06,3.0695e-13,14.672
0.546,0.01247,0,1.8681,-1.6334e-06,2.8632e-13,14.607
0.548,0.01247,0,1.8681,-1.5388e-06,2.6781e-13,14.543
0.55,0.01247,0,1.8681,-1.4452e-06,2.5158e-13,14.479
0.552,0.01247,0,1.8681,-1.3534e-06,2.3756e-13,14.414
0.554,0.01247,0,1.8681,-1.264e-06,2.263e-13,14.35
0.556,0.01247,0,1.8681,-1.1774e-06,2.1849e-13,14.286
0.558,0.01247,0,1.8681,-1.0939e-06,2.1498e-13,14.221
0.56,0.01247,0,1.8681,-1.014e-06,2.1735e-13,14.157
0.562,0.01247,0,1.8681,-9.3754e-07,2.2807e-13,14.092
0.564,0.01247,0,1.8681,-8.6481e-07,2.5051e-13,14.028
0.566,0.01247,0,1.8681,-7.9584e-07,2.897e-13,13.964
0.568,0.01247,0,1.8681,-7.3065e-07,3.5318e-13,13.899
0.57,0.01247,0,1.8681,-6.6916e-07,4.5187e-13,13.835
0.572,0.01247,0,1.8681,-6.113e-07,6.0105e-13,13.771
0.574,0.01247,0,1.8681,-5.5702e-07,8.2149e-13,13.706
0.576,0.01247,0,1.8681,-5.0623e-07,1.1398e-12,13.642
0.578,0.01247,0,1.8681,-4.5878e-07,1.5856e-12,13.578
0.58,0.01247,0,1.8681,-4.1453e-07,2.1828e-12,13.513
0.582,0.01247,0,1.8681,-3.7338e-07,2.9268e-12,13.449
0.584,0.01247,0,1.8681,-3.3521e-07,3.7403e-12,13.385
0.586,0.01247,0,1.8681,-2.9982e-07,4.414e-12,13.32
0.588,0.01247,0,1.8681,-2.6708e-07,4.5973e-12,13.256
0.59,0.01247,0,1.8681,-2.3685e-07,4.0338e-12,13.192
0.592,0.01247,0,1.8681,-2.0901e-07,2.8897e-12,13.127
0.594,0.01247,0,1.8681,-1.834e-07,1.6212e-12,13.063
0.596,0.01247,0,1.8681,-1.5986e-07,5.6014e-13,12.999
0.598,0.01247,0,1.8681,-1.3831e-07,-1.9351e-13,12.934
0.6,0.01247,0,1.8681,-1.1862e-07,-6.5457e-13,12.87
0.602,0.01247,0,1.8681,-1.0066e-07,-8.6972e-13,12.806
0.604,0.01247,0,1.8681,-8.4274e-08,-8.8064e-13,12.741
0.606,0.01247,0,1.8681,-6.9403e-08,-7.1111e-13,12.677
0.608,0.01247,0,1.8681,-5.5957e-08,-3.6466e-13,12.613
0.61,0.01247,0,1.8681,-4.3801e-08,1.7078e-13,12.548
0.612,0.01247,0,1.8681,-3.2838e-08,9.1151e-13,12.484
0.614,0.01247,0,1.8681,-2.3013e-08,1.8542e-12,12.419
0.616,0.01247,0,1.8681,-1.4258e-08,2.9312e-12,12.355
0.618,0.01247,0,1.8681,-6.4505e-09,3.9483e-12,12.291
0.62,0.01247,0,1.8681,4.985e-10,4.5719e-12,12.226
0.622,0.01247,0,1.8681,6.6276e-09,4.5537e-12,12.162
0.624,0.01247,0,1.8681,1.1991e-08,4.0339e-12,12.098
0.626,0.01247,0,1.8681,1.6681e-08,3.3626e-12,12.033
0.628,0.01247,0,1.8681,2.0766e-08,2.6215e-12,11.969
0.63,0.01247,0,1.8681,2.4257e-08,1.5177e-12,11.905
0.632,0.01247,0,1.8681,2.7194e-08,-2.618e-13,11.84
0.634,0.01247,0,1.8681,2.9654e-08,-2.6261e-12,11.776
0.636,0.01247,0,1.8681,3.1698e-08,-5.1275e-12,11.712
0.638,0.01247,0,1.8681,3.3329e-08,-7.3074e-12,11.647
0.64,0.01247,0,1.8681,3.4565e-08,-8.7915e-12,11.583
0.642,0.01247,0,1.8681,3.5473e-08,-9.4038e-12,11.519
0.644,0.01247,0,1.8681,3.6093e-08,-9.394e-12,11.454
0.646,0.01247,0,1.8681,3.6417e-08,-9.2286e-12,11.39
0.648,0.01247,0,1.8681,3.6465e-08,-9.1064e-12,11.326
0.65,0.01247,0,1.8681,3.6309e-08,-8.8393e-12,11.261
0.652,0.01247,0,1.8681,3.6e-08,-8.1969e-12,11.197
0.654,0.01247,0,1.8681,3.5538e-08,-7.2971e-12,11.132
0.656,0.01247,0,1.8681,3.4951e-08,-6.4691e-12,11.068
0.658,0.01247,0,1.8681,3.4306e-08,-5.7909e-12,11.004
0.66,0.01247,0,1.8681,3.3661e-08,-4.9756e-12,10.939
0.662,0.01247,0,1.8681,3.3018e-08,-3.7205e-12,10.875
0.664,0.01247,0,1.8681,3.2419e-08,-2.1146e-12,10.811
0.666,0.01247,0,1.8681,3.1952e-08,-5.4129e-13,10.746
0.668,0.01247,0,1.8681,3.17e-08,7.2871e-13,10.682
0.67,0.01247,0,1.8681,3.1693e-08,1.6443e-12,10.618
0.672,0.01247,0,1.8681,3.1992e-08,2.2621e-12,10.553
0.674,0.01247,0,1.8681,3.2717e-08,2.6692e-12,10.489
0.676,0.01247,0,1.8681,3.3974e-08,2.9499e-12,10.425
0.678,0.01247,0,1.8681,3.5838e-08,3.1764e-12,10.36
0.68,0.01247,0,1.8681,3.8423e-08,3.4088e-12,10.296
0.682,0.01247,0,1.8681,4.1922e-08,3.6923e-12,10.232
0.684,0.01247,0,1.8681,4.6531e-08,4.0589e-12,10.167
0.686,0.01247,0,1.8681,5.2414e-08,4.502e-12,10.103
0.688,0.01247,0,1.8681,5.9797e-08,4.9264e-12,10.038
0.69,0.01247,0,1.8681,6.8997e-08,5.0954e-12,9.9741
0.692,0.01247,0,1.8681,8.0352e-08,4.6232e-12,9.9098
0.694,0.01247,0,1.8681,9.4215e-08,3.2202e-12,9.8455
0.696,0.01247,0,1.8681,1.1104e-07,1.0451e-12,9.7811
0.698,0.01247,0,1.8681,1.3141e-07,-1.3933e-12,9.7168
0.7,0.01247,0,1.8681,1.5601e-07,-3.5879e-12,9.6524
0.702,0.01247,0,1.8681,1.8557e-07,-5.1208e-12,9.5881
0.704,0.01247,0,1.8681,2.2103e-07,-5.7806e-12,9.5237
0.706,0.01247,0,1.8681,2.6352e-07,-5.7863e-12,9.4594
0.708,0.01247,0,1.8681,3.1438e-07,-5.5733e-12,9.395
0.71,0.01247,0,1.8681,3.7514e-07,-5.307e-12,9.3307
0.712,0.01247,0,1.8681,4.4765e-07,-4.7651e-12,9.2663
0.714,0.01247,0,1.8681,5.3411e-07,-3.6912e-12,9.202
0.716,0.01247,0,1.8681,6.3701e-07,-2.2075e-12,9.1376
0.718,0.01247,0,1.8681,7.5912e-07,-7.1982e-13,9.0733
0.72,0.01247,0,1.8681,9.0346e-07,4.8393e-13,9.0089
0.722,0.01247,0,1.8681,1.0733e-06,1.3385e-12,8.9446
0.724,0.01247,0,1.8681,1.2719e-06,1.888e-12,8.8802
0.726,0.01247,0,1.8681,1.5019e-06,2.2055e-12,8.8159
0.728,0.01247,0,1.8681,1.7657e-06,2.3594e-12,8.7515
0.73,0.01247,0,1.8681,2.0647e-06,2.4032e-12,8.6872
0.732,0.01247,0,1.8681,2.3994e-06,2.3753e-12,8.6228
0.734,0.01247,0,1.8681,2.7683e-06,2.3024e-12,8.5585
0.736,0.01247,0,1.8681,3.167e-06,2.2029e-12,8.4941
0.738,0.01247,0,1.8681,3.5859e-06,2.0885e-12,8.4298
0.74,0.01247,0,1.8681,4.0048e-06,1.9677e-12,8.3654
0.742,0.01247,0,1.8681,4.3853e-06,1.8493e-12,8.3011
0.744,0.01247,0,1.8681,4.6571e-06,1.7347e-12,8.2367
0.746,0.01247,0,1.8681,4.7152e-06,1.6219e-12,8.1724
0.748,0.01247,0,1.8681,4.4462e-06,1.5136e-12,8.108
0.75,0.01247,0,1.8681,3.8098e-06,1.4117e-12,8.0437
0.5,0.014963,0,1.8139,4.2907e-06,1.7233e-12,16.087
0.502,0.014963,0,1.8139,3.2002e-06,1.6035e-12,16.023
0.504,0.014963,0,1.8139,2.0377e-06,1.4897e-12,15.959
0.506,0.014963,0,1.8139,9.884e-07,1.3828e-12,15.894
0.508,0.014963,0,1.8139,1.0321e-07,1.2832e-12,15.83
0.51,0.014963,0,1.8139,-6.2253e-07,1.1904e-12,15.766
0.512,0.014963,0,1.8139,-1.2003e-06,1.1043e-12,15.701
0.514,0.014963,0,1.8139,-1.6463e-06,1.0245e-12,15.637
0.516,0.014963,0,1.8139,-1.98e-06,9.5068e-13,15.573
0.518,0.014963,0,1.8139,-2.2208e-06,8.8251e-13,15.508
0.52,0.014963,0,1.8139,-2.386e-06,8.1946e-13,15.444
0.522,0.014963,0,1.8139,-2.4906e-06,7.6125e-13,15.379
0.524,0.014963,0,1.8139,-2.5466e-06,7.0729e-13,15.315
0.526,0.014963,0,1.8139,-2.5639e-06,6.5712e-13,15.251
0.528,0.014963,0,1.8139,-2.5505e-06,6.1058e-13,15.186
0.53,0.014963,0,1.8139,-2.5125e-06,5.6731e-13,15.122
0.532,0.014963,0,1.8139,-2.4554e-06,5.2719e-13,15.058
0.534,0.014963,0,1.8139,-2.3833e-06,4.9005e-13,14.993
0.536,0.014963,0,1.8139,-2.2997e-06,4.5576e-13,14.929
0.538,0.014963,0,1.8139,-2.2075e-06,4.241e-13,14.865
0.54,0.014963,0,1.8139,-2.1092e-06,3.9474e-13,14.8
0.542,0.014963,0,1.8139,-2.007e-06,3.6746e-13,14.736
0.544,0.014963,0,1.8139,-1.9024e-06,3.4236e-13,14.672
0.546,0.014963,0,1.8139,-1.797e-06,3.1957e-13,14.607
0.548,0.014963,0,1.8139,-1.692e-06,2.9921e-13,14.543
0.55,0.014963,0,1.8139,-1.5883e-06,2.8141e-13,14.479
0.552,0.014963,0,1.8139,-1.4868e-06,2.6612e-13,14.414
0.554,0.014963,0,1.8139,-1.3879e-06,2.5394e-13,14.35
0.556,0.014963,0,1.8139,-1.2923e-06,2.4577e-13,14.286
0.558,0.014963,0,1.8139,-1.2002e-06,2.4273e-13,14.221
0.56,0.014963,0,1.8139,-1.112e-06,2.4669e-13,14.157
0.562,0.014963,0,1.8139,-1.0278e-06,2.6057e-13,14.092
0.564,0.014963,0,1.8139,-9.4775e-07,2.885e-13,14.028
0.566,0.014963,0,1.8139,-8.7187e-07,3.366e-13,13.964
0.568,0.014963,0,1.8139,-8.0015e-07,4.145e-13,13.899
0.57,0.014963,0,1.8139,-7.3252e-07,5.3634e-13,13.835
0.572,0.014963,0,1.8139,-6.6893e-07,7.2287e-13,13.771
0.574,0.014963,0,1.8139,-6.0932e-07,1.0041e-12,13.706
0.576,0.014963,0,1.8139,-5.5353e-07,1.4219e-12,13.642
0.578,0.014963,0,1.8139,-5.0141e-07,2.0311e-12,13.578
0.58,0.014963,0,1.8139,-4.5285e-07,2.8923e-12,13.513
0.582,0.014963,0,1.8139,-4.0772e-07,4.0429e-12,13.449
0.584,0.014963,0,1.8139,-3.6584e-07,5.4156e-12,13.385
0.586,0.014963,0,1.8139,-3.27e-07,6.6578e-12,13.32
0.588,0.014963,0,1.8139,-2.9109e-07,6.9077e-12,13.256
0.59,0.014963,0,1.8139,-2.5797e-07,5.4575e-12,13.192
0.592,0.014963,0,1.8139,-2.2744e-07,2.9561e-12,13.127
0.594,0.014963,0,1.8139,-1.9933e-07,7.388e-13,13.063
0.596,0.014963,0,1.8139,-1.7353e-07,-6.6302e-13,12.999
0.598,0.014963,0,1.8139,-1.4993e-07,-1.4031e-12,12.934
0.6,0.014963,0,1.8139,-1.2835e-07,-1.6992e-12,12.87
0.602,0.014963,0,1.8139,-1.0862e-07,-1.7041e-12,12.806
0.604,0.014963,0,1.8139,-9.0652e-08,-1.5011e-12,12.741
0.606,0.014963,0,1.8139,-7.4359e-08,-1.1198e-12,12.677
0.608,0.014963,0,1.8139,-5.9597e-08,-5.4914e-13,12.613
0.61,0.014963,0,1.8139,-4.6232e-08,2.5337e-13,12.548
0.612,0.014963,0,1.8139,-3.4196e-08,1.3484e-12,12.484
0.614,0.014963,0,1.8139,-2.3422e-08,2.7842e-12,12.419
0.616,0.014963,0,1.8139,-1.3785e-08,4.515e-12,12.355
0.618,0.014963,0,1.8139,-5.1642e-09,6.2203e-12,12.291
0.62,0.014963,0,1.8139,2.4945e-09,7.0804e-12,12.226
0.622,0.014963,0,1.8139,9.2399e-09,6.4298e-12,12.162
0.624,0.014963,0,1.8139,1.5174e-08,4.9284e-12,12.098
0.626,0.014963,0,1.8139,2.0389e-08,3.8057e-12,12.033
0.628,0.014963,0,1.8139,2.4913e-08,3.1856e-12,11.969
0.63,0.014963,0,1.8139,2.8771e-08,1.9804e-12,11.905
0.632,0.014963,0,1.8139,3.2051e-08,-8.2245e-13,11.84
0.634,0.014963,0,1.8139,3.4831e-08,-4.8058e-12,11.776
0.636,0.014963,0,1.8139,3.7128e-08,-8.7097e-12,11.712
0.638,0.014963,0,1.8139,3.8952e-08,-1.1765e-11,11.647
0.64,0.014963,0,1.8139,4.0367e-08,-1.3371e-11,11.583
0.642,0.014963,0,1.8139,4.1435e-08,-1.314e-11,11.519
0.644,0.014963,0,1.8139,4.2156e-08,-1.1957e-11,11.454
0.646,0.014963,0,1.8139,4.2532e-08,-1.1229e-11,11.39
0.648,0.014963,0,1.8139,4.2632e-08,-1.1237e-11,11.326
0.65,0.014963,0,1.8139,4.2524e-08,-1.105e-11,11.261
0.652,0.014963,0,1.8139,4.2215e-08,-9.8126e-12,11.197
0.654,0.014963,0,1.8139,4.1713e-08,-8.0498e-12,11.132
0.656,0.014963,0,1.8139,4.1089e-08,-6.9261e-12,11.068
0.658,0.014963,0,1.8139,4.0409e-08,-6.5544e-12,11.004
0.66,0.014963,0,1.8139,3.9688e-08,-5.8758e-12,10.939
0.662,0.014963,0,1.8139,3.8941e-08,-3.9315e-12,10.875
0.664,0.014963,0,1.8139,3.8259e-08,-1.1859e-12,10.811
0.666,0.014963,0,1.8139,3.773e-08,1.1442e-12,10.746
0.668,0.014963,0,1.8139,3.7395e-08,2.603e-12,10.682
0.67,0.014963,0,1.8139,3.7295e-08,3.3949e-12,10.618
0.672,0.014963,0,1.8139,3.7543e-08,3.7782e-12,10.553
0.674,0.014963,0,1.8139,3.8258e-08,3.9464e-12,10.489
0.676,0.014963,0,1.8139,3.9511e-08,4.0301e-12,10.425
0.678,0.014963,0,1.8139,4.1397e-08,4.1215e-12,10.36
0.68,0.014963,0,1.8139,4.4089e-08,4.2928e-12,10.296
0.682,0.014963,0,1.8139,4.7788e-08,4.6087e-12,10.232
0.684,0.014963,0,1.8139,5.2657e-08,5.1256e-12,10.167
0.686,0.014963,0,1.8139,5.8886e-08,5.8642e-12,10.103
0.688,0.014963,0,1.8139,6.6771e-08,6.7258e-12,10.038
0.69,0.014963,0,1.8139,7.6642e-08,7.3102e-12,9.9741
0.692,0.014963,0,1.8139,8.8827e-08,6.6911e-12,9.9098
0.694,0.014963,0,1.8139,1.0373e-07,4.0847e-12,9.8455
0.696,0.014963,0,1.8139,1.2188e-07,8.0033e-14,9.7811
0.698,0.014963,0,1.8139,1.4394e-07,-3.9537e-12,9.7168
0.7,0.014963,0,1.8139,1.706e-07,-7.1805e-12,9.6524
0.702,0.014963,0,1.8139,2.0269e-07,-8.9535e-12,9.5881
0.704,0.014963,0,1.8139,2.413e-07,-8.8525e-12,9.5237
0.706,0.014963,0,1.8139,2.877e-07,-7.731e-12,9.4594
0.708,0.014963,0,1.8139,3.4336e-07,-6.9604e-12,9.395
0.71,0.014963,0,1.8139,4.1004e-07,-6.7775e-12,9.3307
0.712,0.014963,0,1.8139,4.8989e-07,-6.1955e-12,9.2663
0.714,0.014963,0,1.8139,5.8544e-07,-4.2978e-12,9.202
0.716,0.014963,0,1.8139,6.9951e-07,-1.5744e-12,9.1376
0.718,0.014963,0,1.8139,8.353e-07,7.4231e-13,9.0733
0.72,0.014963,0,1.8139,9.9636e-07,2.185e-12,9.0089
0.722,0.014963,0,1.8139,1.1864e-06,2.9482e-12,8.9446
0.724,0.014963,0,1.8139,1.4089e-06,3.2797e-12,8.8802
0.726,0.014963,0,1.8139,1.6672e-06,3.3592e-12,8.8159
0.728,0.014963,0,1.8139,1.9639e-06,3.2992e-12,8.7515
0.73,0.014963,0,1.8139,2.301e-06,3.1661e-12,8.6872
0.732,0.014963,0,1.8139,2.6791e-06,2.9978e-12,8.6228
0.734,0.014963,0,1.8139,3.0975e-06,2.8156e-12,8.5585
0.736,0.014963,0,1.8139,3.5524e-06,2.6315e-12,8.4941
0.738,0.014963,0,1.8139,4.0345e-06,2.4521e-12,8.4298
0.74,0.014963,0,1.8139,4.5228e-06,2.281e-12,8.3654
0.742,0.014963,0,1.8139,4.9756e-06,2.1205e-12,8.3011
0.744,0.014963,0,1.8139,5.3142e-06,1.9711e-12,8.2367
0.746,0.014963,0,1.8139,5.4066e-06,1.8319e-12,8.1724
0.748,0.014963,0,1.8139,5.0962e-06,1.7027e-12,8.108
0.75,0.014963,0,1.8139,4.3219e-06,1.5835e-12,8.0437
0.5,0.017457,0,1.7497,4.5642e-06,1.9283e-12,16.087
0.502,0.017457,0,1.7497,3.3565e-06,1.7704e-12,16.023
0.504,0.017457,0,1.7497,2.0847e-06,1.6286e-12,15.959
0.506,0.017457,0,1.7497,9.5267e-07,1.5007e-12,15.894
0.508,0.017457,0,1.7497,1.0077e-08,1.385e-12,15.83
0.51,0.017457,0,1.7497,-7.5479e-07,1.2798e-12,15.766
0.512,0.017457,0,1.7497,-1.3579e-06,1.1838e-12,15.701
0.514,0.017457,0,1.7497,-1.8191e-06,1.0961e-12,15.637
0.516,0.017457,0,1.7497,-2.1604e-06,1.0157e-12,15.573
0.518,0.017457,0,1.7497,-2.4036e-06,9.4191e-13,15.508
0.52,0.017457,0,1.7497,-2.5677e-06,8.7397e-13,15.444
0.522,0.017457,0,1.7497,-2.6686e-06,8.1146e-13,15.379
0.524,0.017457,0,1.7497,-2.7195e-06,7.5376e-13,15.315
0.526,0.017457,0,1.7497,-2.7307e-06,7.0036e-13,15.251
0.528,0.017457,0,1.7497,-2.7104e-06,6.5092e-13,15.186
0.53,0.017457,0,1.7497,-2.6653e-06,6.0508e-13,15.122
0.532,0.017457,0,1.7497,-2.6008e-06,5.6251e-13,15.058
0.534,0.017457,0,1.7497,-2.5212e-06,5.2295e-13,14.993
0.536,0.017457,0,1.7497,-2.43e-06,4.8645e-13,14.929
0.538,0.017457,0,1.7497,-2.3303e-06,4.5276e-13,14.865
0.54,0.017457,0,1.7497,-2.2247e-06,4.2151e-13,14.8
0.542,0.017457,0,1.7497,-2.1152e-06,3.926e-13,14.736
0.544,0.017457,0,1.7497,-2.0035e-06,3.6604e-13,14.672
0.546,0.017457,0,1.7497,-1.8912e-06,3.419e-13,14.607
0.548,0.017457,0,1.7497,-1.7795e-06,3.204e-13,14.543
0.55,0.017457,0,1.7497,-1.6694e-06,3.0165e-13,14.479
0.552,0.017457,0,1.7497,-1.5617e-06,2.8575e-13,14.414
0.554,0.017457,0,1.7497,-1.4569e-06,2.7327e-13,14.35
0.556,0.017457,0,1.7497,-1.3557e-06,2.6524e-13,14.286
0.558,0.017457,0,1.7497,-1.2584e-06,2.6315e-13,14.221
0.56,0.017457,0,1.7497,-1.1652e-06,2.6904e-13,14.157
0.562,0.017457,0,1.7497,-1.0763e-06,2.8614e-13,14.092
0.564,0.017457,0,1.7497,-9.9187e-07,3.193e-13,14.028
0.566,0.017457,0,1.7497,-9.1189e-07,3.7578e-13,13.964
0.568,0.017457,0,1.7497,-8.3631e-07,4.6686e-13,13.899
0.57,0.017457,0,1.7497,-7.651e-07,6.0979e-13,13.835
0.572,0.017457,0,1.7497,-6.9823e-07,8.3102e-13,13.771
0.574,0.017457,0,1.7497,-6.3554e-07,1.1708e-12,13.706
0.576,0.017457,0,1.7497,-5.7688e-07,1.6904e-12,13.642
0.578,0.017457,0,1.7497,-5.2213e-07,2.4816e-12,13.578
0.58,0.017457,0,1.7497,-4.7118e-07,3.6741e-12,13.513
0.582,0.017457,0,1.7497,-4.2382e-07,5.4257e-12,13.449
0.584,0.017457,0,1.7497,-3.7985e-07,7.8322e-12,13.385
0.586,0.017457,0,1.7497,-3.3913e-07,1.0527e-11,13.32
0.588,0.017457,0,1.7497,-3.0152e-07,1.1157e-11,13.256
0.59,0.017457,0,1.7497,-2.6681e-07,7.2878e-12,13.192
0.592,0.017457,0,1.7497,-2.348e-07,1.472e-12,13.127
0.594,0.017457,0,1.7497,-2.0536e-07,-2.0807e-12,13.063
0.596,0.017457,0,1.7497,-1.7839e-07,-3.2089e-12,12.999
0.598,0.017457,0,1.7497,-1.5369e-07,-3.3619e-12,12.934
0.6,0.017457,0,1.7497,-1.3108e-07,-3.1182e-12,12.87
0.602,0.017457,0,1.7497,-1.1044e-07,-2.6981e-12,12.806
0.604,0.017457,0,1.7497,-9.1672e-08,-2.1675e-12,12.741
0.606,0.017457,0,1.7497,-7.4633e-08,-1.5181e-12,12.677
0.608,0.017457,0,1.7497,-5.9165e-08,-6.9419e-13,12.612
0.61,0.017457,0,1.7497,-4.519e-08,4.0347e-13,12.548
0.612,0.017457,0,1.7497,-3.2636e-08,1.9205e-12,12.484
0.614,0.017457,0,1.7497,-2.1365e-08,4.0396e-12,12.419
0.616,0.017457,0,1.7497,-1.1248e-08,6.8934e-12,12.355
0.618,0.017457,0,1.7497,-2.2228e-09,1.0169e-11,12.291
0.62,0.017457,0,1.7497,5.7671e-09,1.1595e-11,12.226
0.622,0.017457,0,1.7497,1.2833e-08,8.8458e-12,12.162
0.624,0.017457,0,1.7497,1.9082e-08,4.6001e-12,12.098
0.626,0.017457,0,1.7497,2.4552e-08,3.1146e-12,12.033
0.628,0.017457,0,1.7497,2.9263e-08,4.1087e-12,11.969
0.63,0.017457,0,1.7497,3.3306e-08,3.6688e-12,11.905
0.632,0.017457,0,1.7497,3.6781e-08,-1.3806e-12,11.84
0.634,0.017457,0,1.7497,3.9704e-08,-8.9155e-12,11.776
0.636,0.017457,0,1.7497,4.2088e-08,-1.4964e-11,11.712
0.638,0.017457,0,1.7497,4.4007e-08,-1.9108e-11,11.647
0.64,0.017457,0,1.7497,4.5525e-08,-2.0564e-11,11.583
0.642,0.017457,0,1.7497,4.6643e-08,-1.7637e-11,11.519
0.644,0.017457,0,1.7497,4.7364e-08,-1.3296e-11,11.454
0.646,0.017457,0,1.7497,4.7748e-08,-1.1977e-11,11.39
0.648,0.017457,0,1.7497,4.7879e-08,-1.3561e-11,11.326
0.65,0.017457,0,1.7497,4.7758e-08,-1.4338e-11,11.261
0.652,0.017457,0,1.7497,4.7387e-08,-1.1411e-11,11.197
0.654,0.017457,0,1.7497,4.6839e-08,-7.2424e-12,11.132
0.656,0.017457,0,1.7497,4.6182e-08,-6.0349e-12,11.068
0.658,0.017457,0,1.7497,4.5429e-08,-7.5358e-12,11.004
0.66,0.017457,0,1.7497,4.4588e-08,-7.9184e-12,10.939
0.662,0.017457,0,1.7497,4.3746e-08,-4.1488e-12,10.875
0.664,0.017457,0,1.7497,4.2997e-08,1.4655e-12,10.811
0.666,0.017457,0,1.7497,4.2371e-08,4.8157e-12,10.746
0.668,0.017457,0,1.7497,4.1905e-08,5.7848e-12,10.682
0.67,0.017457,0,1.7497,4.1706e-08,5.8477e-12,10.618
0.672,0.017457,0,1.7497,4.1899e-08,5.6064e-12,10.553
0.674,0.017457,0,1.7497,4.2537e-08,5.3127e-12,10.489
0.676,0.017457,0,1.7497,4.3698e-08,5.0811e-12,10.425
0.678,0.017457,0,1.7497,4.5545e-08,4.9793e-12,10.36
