"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.778,0.0074817,0,1.946,-2.0551e-06,3.5931e-12,71.439
0.78,0.0074817,0,1.946,-1.8819e-06,4.0352e-12,70.796
0.782,0.0074817,0,1.946,-1.713e-06,4.2443e-12,70.152
0.784,0.0074817,0,1.946,-1.5512e-06,3.9921e-12,69.508
0.786,0.0074817,0,1.946,-1.3979e-06,3.072e-12,68.865
0.788,0.0074817,0,1.946,-1.2542e-06,1.5744e-12,68.221
0.79,0.0074817,0,1.946,-1.1206e-06,3.7166e-14,67.577
0.792,0.0074817,0,1.946,-9.973e-07,-9.5932e-13,66.934
0.794,0.0074817,0,1.946,-8.8407e-07,-1.2355e-12,66.29
0.796,0.0074817,0,1.946,-7.8059e-07,-9.2235e-13,65.647
0.798,0.0074817,0,1.946,-6.8635e-07,-2.1554e-13,65.003
0.8,0.0074817,0,1.946,-6.0088e-07,7.2568e-13,64.359
0.802,0.0074817,0,1.946,-5.236e-07,1.8271e-12,63.716
0.804,0.0074817,0,1.946,-4.5388e-07,2.968e-12,63.072
0.806,0.0074817,0,1.946,-3.9112e-07,4.0048e-12,62.429
0.808,0.0074817,0,1.946,-3.3482e-07,4.7987e-12,61.785
0.81,0.0074817,0,1.946,-2.844e-07,5.1093e-12,61.141
0.812,0.0074817,0,1.946,-2.3929e-07,4.7143e-12,60.498
0.814,0.0074817,0,1.946,-1.9899e-07,3.6774e-12,59.854
0.816,0.0074817,0,1.946,-1.6307e-07,2.5334e-12,59.211
0.818,0.0074817,0,1.946,-1.3114e-07,1.7891e-12,58.567
0.82,0.0074817,0,1.946,-1.0276e-07,1.5501e-12,57.923
0.822,0.0074817,0,1.946,-7.7614e-08,1.6913e-12,57.28
0.824,0.0074817,0,1.946,-5.542e-08,2.0278e-12,56.636
0.826,0.0074817,0,1.946,-3.5923e-08,2.4273e-12,55.993
0.828,0.0074817,0,1.946,-1.8764e-08,2.7521e-12,55.349
0.83,0.0074817,0,1.946,-3.7327e-09,2.7902e-12,54.705
0.832,0.0074817,0,1.946,9.3737e-09,2.312e-12,54.062
0.834,0.0074817,0,1.946,2.0704e-08,1.3482e-12,53.418
0.836,0.0074817,0,1.946,3.0509e-08,3.5395e-13,52.775
0.838,0.0074817,0,1.946,3.8895e-08,-1.8115e-13,52.131
0.84,0.0074817,0,1.946,4.5985e-08,-1.623e-13,51.487
0.842,0.0074817,0,1.946,5.1872e-08,2.1778e-13,50.844
0.844,0.0074817,0,1.946,5.6772e-08,7.4359e-13,50.2
0.846,0.0074817,0,1.946,6.0771e-08,1.2514e-12,49.557
0.848,0.0074817,0,1.946,6.3957e-08,1.5719e-12,48.913
0.85,0.0074817,0,1.946,6.6374e-08,1.4683e-12,48.269
0.852,0.0074817,0,1.946,6.8181e-08,7.0821e-13,47.626
0.854,0.0074817,0,1.946,6.9402e-08,-6.3611e-13,46.982
0.856,0.0074817,0,1.946,7.0073e-08,-2.0095e-12,46.339
0.858,0.0074817,0,1.946,7.0221e-08,-2.7979e-12,45.695
0.86,0.0074817,0,1.946,6.9988e-08,-2.8531e-12,45.051
0.862,0.0074817,0,1.946,6.9403e-08,-2.4826e-12,44.408
0.864,0.0074817,0,1.946,6.8481e-08,-2.1481e-12,43.764
0.866,0.0074817,0,1.946,6.7222e-08,-2.0713e-12,43.121
0.868,0.0074817,0,1.946,6.5703e-08,-2.0011e-12,42.477
0.87,0.0074817,0,1.946,6.3913e-08,-1.5642e-12,41.833
0.872,0.0074817,0,1.946,6.1807e-08,-7.0139e-13,41.19
0.874,0.0074817,0,1.946,5.9372e-08,4.0069e-13,40.546
0.876,0.0074817,0,1.946,5.6662e-08,1.5822e-12,39.903
0.878,0.0074817,0,1.946,5.3659e-08,2.6937e-12,39.259
0.88,0.0074817,0,1.946,5.0279e-08,3.6244e-12,38.615
0.882,0.0074817,0,1.946,4.6454e-08,4.2804e-12,37.972
0.884,0.0074817,0,1.946,4.2145e-08,4.4801e-12,37.328
0.886,0.0074817,0,1.946,3.7238e-08,4.218e-12,36.685
0.888,0.0074817,0,1.946,3.1531e-08,3.8379e-12,36.041
0.89,0.0074817,0,1.946,2.4855e-08,3.6975e-12,35.397
0.892,0.0074817,0,1.946,1.7038e-08,3.7634e-12,34.754
0.894,0.0074817,0,1.946,7.8361e-09,3.673e-12,34.11
0.896,0.0074817,0,1.946,-3.1665e-09,3.0118e-12,33.467
0.898,0.0074817,0,1.946,-1.6371e-08,1.6572e-12,32.823
0.9,0.0074817,0,1.946,-3.2274e-08,-5.327e-14,32.179
0.902,0.0074817,0,1.946,-5.1478e-08,-1.7294e-12,31.536
0.904,0.0074817,0,1.946,-7.4811e-08,-3.3343e-12,30.892
0.906,0.0074817,0,1.946,-1.0311e-07,-4.8808e-12,30.249
0.908,0.0074817,0,1.946,-1.3738e-07,-6.0466e-12,29.605
0.91,0.0074817,0,1.946,-1.7875e-07,-6.467e-12,28.961
0.912,0.0074817,0,1.946,-2.2869e-07,-6.1462e-12,28.318
0.914,0.0074817,0,1.946,-2.8875e-07,-5.3676e-12,27.674
0.916,0.0074817,0,1.946,-3.607e-07,-4.4435e-12,27.031
0.918,0.0074817,0,1.946,-4.4656e-07,-3.6108e-12,26.387
0.92,0.0074817,0,1.946,-5.4867e-07,-3.0026e-12,25.743
0.922,0.0074817,0,1.946,-6.6954e-07,-2.6441e-12,25.1
0.924,0.0074817,0,1.946,-8.119e-07,-2.4788e-12,24.456
0.926,0.0074817,0,1.946,-9.7877e-07,-2.4329e-12,23.813
0.928,0.0074817,0,1.946,-1.1735e-06,-2.4732e-12,23.169
0.93,0.0074817,0,1.946,-1.3997e-06,-2.6123e-12,22.525
0.932,0.0074817,0,1.946,-1.6612e-06,-2.8673e-12,21.882
0.934,0.0074817,0,1.946,-1.962e-06,-3.212e-12,21.238
0.936,0.0074817,0,1.946,-2.3064e-06,-3.5641e-12,20.595
0.938,0.0074817,0,1.946,-2.6989e-06,-3.8265e-12,19.951
0.94,0.0074817,0,1.946,-3.1442e-06,-3.9388e-12,19.307
0.942,0.0074817,0,1.946,-3.6468e-06,-3.8924e-12,18.664
0.944,0.0074817,0,1.946,-4.2117e-06,-3.715e-12,18.02
0.946,0.0074817,0,1.946,-4.8434e-06,-3.4479e-12,17.377
0.948,0.0074817,0,1.946,-5.5467e-06,-3.131e-12,16.733
0.95,0.0074817,0,1.946,-6.326e-06,-2.7964e-12,16.089
0.952,0.0074817,0,1.946,-7.1854e-06,-2.4664e-12,15.446
0.954,0.0074817,0,1.946,-8.1287e-06,-2.1552e-12,14.802
0.956,0.0074817,0,1.946,-9.1589e-06,-1.8704e-12,14.159
0.958,0.0074817,0,1.9461,-1.0279e-05,-1.615e-12,13.515
0.96,0.0074817,0,1.9461,-1.1489e-05,-1.3891e-12,12.871
0.962,0.0074817,0,1.9461,-1.2792e-05,-1.1917e-12,12.228
0.964,0.0074817,0,1.9461,-1.4185e-05,-1.0204e-12,11.584
0.966,0.0074817,0,1.9461,-1.5667e-05,-8.7271e-13,10.941
0.968,0.0074817,0,1.9461,-1.7234e-05,-7.4569e-13,10.297
0.97,0.0074817,0,1.9461,-1.8879e-05,-6.3681e-13,9.6534
0.972,0.0074817,0,1.9461,-2.0595e-05,-5.4374e-13,9.0098
0.974,0.0074817,0,1.9461,-2.2371e-05,-4.6432e-13,8.3662
0.976,0.0074817,0,1.9461,-2.4193e-05,-3.9667e-13,7.7226
0.978,0.0074817,0,1.9461,-2.6043e-05,-3.3923e-13,7.079
0.98,0.0074817,0,1.9461,-2.79e-05,-2.9061e-13,6.4354
0.982,0.0074817,0,1.9462,-2.9738e-05,-2.4948e-13,5.7918
0.984,0.0074817,0,1.9462,-3.1524e-05,-2.1482e-13,5.1483
0.986,0.0074817,0,1.9462,-3.322e-05,-1.8592e-13,4.5047
0.988,0.0074817,0,1.9462,-3.4774e-05,-1.6212e-13,3.8611
0.99,0.0074817,0,1.9462,-3.6133e-05,-1.4279e-13,3.2175
0.992,0.0074817,0,1.9462,-3.7237e-05,-1.275e-13,2.5739
0.994,0.0074817,0,1.9462,-3.8007e-05,-1.1596e-13,1.9302
0.996,0.0074817,0,1.9463,-3.837e-05,-1.0794e-13,1.2865
0.998,0.0074817,0,1.9463,-3.8008e-05,-1.0322e-13,0.64339
1,0.0074817,0,1.9463,-3.757e-05,-1.0167e-13,0
0.75,0.0099756,0,1.912,3.0726e-07,9.0272e-13,80.45
0.752,0.0099756,0,1.912,-7.4398e-07,8.6409e-13,79.806
0.754,0.0099756,0,1.912,-1.6826e-06,8.5318e-13,79.162
0.756,0.0099756,0,1.912,-2.4416e-06,8.7133e-13,78.519
0.758,0.0099756,0,1.912,-3.0025e-06,9.2132e-13,77.875
0.76,0.0099756,0,1.912,-3.3751e-06,1.0072e-12,77.231
0.762,0.0099756,0,1.912,-3.5861e-06,1.1348e-12,76.588
0.764,0.0099756,0,1.912,-3.6666e-06,1.312e-12,75.944
0.766,0.0099756,0,1.912,-3.646e-06,1.5492e-12,75.301
0.768,0.0099756,0,1.912,-3.5506e-06,1.8593e-12,74.657
0.77,0.0099756,0,1.912,-3.4017e-06,2.2573e-12,74.013
0.772,0.0099756,0,1.912,-3.2171e-06,2.7597e-12,73.37
0.774,0.0099756,0,1.912,-3.0104e-06,3.3803e-12,72.726
0.776,0.0099756,0,1.912,-2.7922e-06,4.1223e-12,72.083
0.778,0.0099756,0,1.912,-2.5704e-06,4.96e-12,71.439
0.78,0.0099756,0,1.912,-2.351e-06,5.8009e-12,70.796
0.782,0.0099756,0,1.912,-2.1381e-06,6.4174e-12,70.152
0.784,0.0099756,0,1.912,-1.9346e-06,6.3519e-12,69.508
0.786,0.0099756,0,1.912,-1.7423e-06,4.9247e-12,68.865
0.788,0.0099756,0,1.912,-1.5625e-06,2.0678e-12,68.221
0.79,0.0099756,0,1.912,-1.3955e-06,-8.7524e-13,67.577
0.792,0.0099756,0,1.912,-1.2416e-06,-2.469e-12,66.934
0.794,0.0099756,0,1.912,-1.1004e-06,-2.6093e-12,66.29
0.796,0.0099756,0,1.912,-9.7147e-07,-1.8621e-12,65.647
0.798,0.0099756,0,1.912,-8.5426e-07,-6.4483e-13,65.003
0.8,0.0099756,0,1.912,-7.4807e-07,8.2e-13,64.359
0.802,0.0099756,0,1.912,-6.5214e-07,2.4463e-12,63.716
0.804,0.0099756,0,1.912,-5.6573e-07,4.1512e-12,63.072
0.806,0.0099756,0,1.912,-4.8811e-07,5.8156e-12,62.429
0.808,0.0099756,0,1.912,-4.1855e-07,7.2319e-12,61.785
0.81,0.0099756,0,1.912,-3.5632e-07,7.9423e-12,61.141
0.812,0.0099756,0,1.912,-3.0075e-07,7.2562e-12,60.498
0.814,0.0099756,0,1.912,-2.5121e-07,5.0755e-12,59.854
0.816,0.0099756,0,1.912,-2.0712e-07,2.7092e-12,59.211
0.818,0.0099756,0,1.912,-1.6797e-07,1.4976e-12,58.567
0.82,0.0099756,0,1.912,-1.3328e-07,1.4405e-12,57.923
0.822,0.0099756,0,1.912,-1.0262e-07,1.9385e-12,57.28
0.824,0.0099756,0,1.912,-7.5606e-08,2.6211e-12,56.636
0.826,0.0099756,0,1.912,-5.1857e-08,3.3897e-12,55.993
0.828,0.0099756,0,1.912,-3.1019e-08,4.1516e-12,55.349
0.83,0.0099756,0,1.912,-1.2809e-08,4.5237e-12,54.705
0.832,0.0099756,0,1.912,3.0546e-09,3.792e-12,54.062
0.834,0.0099756,0,1.912,1.6801e-08,1.7855e-12,53.418
0.836,0.0099756,0,1.912,2.8644e-08,-2.8631e-13,52.775
0.838,0.0099756,0,1.912,3.8759e-08,-1.1346e-12,52.131
0.84,0.0099756,0,1.912,4.7327e-08,-7.9542e-13,51.487
0.842,0.0099756,0,1.912,5.4519e-08,7.1165e-14,50.844
0.844,0.0099756,0,1.912,6.0502e-08,1.055e-12,50.2
0.846,0.0099756,0,1.912,6.5405e-08,2.0133e-12,49.557
0.848,0.0099756,0,1.912,6.9356e-08,2.8001e-12,48.913
0.85,0.0099756,0,1.912,7.2448e-08,2.9758e-12,48.269
0.852,0.0099756,0,1.912,7.4778e-08,1.7906e-12,47.626
0.854,0.0099756,0,1.912,7.6405e-08,-8.8488e-13,46.982
0.856,0.0099756,0,1.912,7.7406e-08,-3.6514e-12,46.339
0.858,0.0099756,0,1.912,7.7855e-08,-4.9074e-12,45.695
0.86,0.0099756,0,1.912,7.7835e-08,-4.4832e-12,45.051
0.862,0.0099756,0,1.912,7.7385e-08,-3.2708e-12,44.408
0.864,0.0099756,0,1.912,7.6552e-08,-2.4907e-12,43.764
0.866,0.0099756,0,1.912,7.536e-08,-2.7663e-12,43.121
0.868,0.0099756,0,1.912,7.382e-08,-3.224e-12,42.477
0.87,0.0099756,0,1.912,7.1927e-08,-2.7164e-12,41.833
0.872,0.0099756,0,1.912,6.9677e-08,-1.2653e-12,41.19
0.874,0.0099756,0,1.912,6.7078e-08,5.276e-13,40.546
0.876,0.0099756,0,1.912,6.4122e-08,2.2939e-12,39.903
0.878,0.0099756,0,1.912,6.0776e-08,3.901e-12,39.259
0.88,0.0099756,0,1.912,5.6987e-08,5.3425e-12,38.615
0.882,0.0099756,0,1.912,5.2678e-08,6.4664e-12,37.972
0.884,0.0099756,0,1.912,4.774e-08,6.6998e-12,37.328
0.886,0.0099756,0,1.912,4.2024e-08,5.8063e-12,36.685
0.888,0.0099756,0,1.912,3.5357e-08,4.7603e-12,36.041
0.89,0.0099756,0,1.912,2.754e-08,4.6355e-12,35.397
0.892,0.0099756,0,1.912,1.8314e-08,5.2822e-12,34.754
0.894,0.0099756,0,1.912,7.3502e-09,5.7763e-12,34.11
0.896,0.0099756,0,1.912,-5.7841e-09,5.0443e-12,33.467
0.898,0.0099756,0,1.912,-2.1592e-08,2.6959e-12,32.823
0.9,0.0099756,0,1.912,-4.0716e-08,-1.9851e-13,32.179
0.902,0.0099756,0,1.912,-6.3918e-08,-2.5256e-12,31.536
0.904,0.0099756,0,1.912,-9.211e-08,-4.6832e-12,30.892
0.906,0.0099756,0,1.912,-1.2632e-07,-7.2354e-12,30.249
0.908,0.0099756,0,1.912,-1.6779e-07,-9.3117e-12,29.605
0.91,0.0099756,0,1.912,-2.1796e-07,-9.8245e-12,28.961
0.912,0.0099756,0,1.912,-2.7848e-07,-8.9206e-12,28.318
0.914,0.0099756,0,1.912,-3.5128e-07,-7.3631e-12,27.674
0.916,0.0099756,0,1.912,-4.3852e-07,-5.7392e-12,27.031
0.918,0.0099756,0,1.912,-5.4266e-07,-4.415e-12,26.387
0.92,0.0099756,0,1.912,-6.6643e-07,-3.5693e-12,25.743
0.922,0.0099756,0,1.912,-8.1285e-07,-3.1869e-12,25.1
0.924,0.0099756,0,1.912,-9.8525e-07,-3.0902e-12,24.456
0.926,0.0099756,0,1.912,-1.1873e-06,-3.0905e-12,23.813
0.928,0.0099756,0,1.912,-1.4229e-06,-3.1366e-12,23.169
0.93,0.0099756,0,1.912,-1.6964e-06,-3.3085e-12,22.525
0.932,0.0099756,0,1.912,-2.0124e-06,-3.7015e-12,21.882
0.934,0.0099756,0,1.912,-2.3757e-06,-4.2957e-12,21.238
0.936,0.0099756,0,1.912,-2.7915e-06,-4.9174e-12,20.595
0.938,0.0099756,0,1.912,-3.2651e-06,-5.358e-12,19.951
0.94,0.0099756,0,1.912,-3.802e-06,-5.5142e-12,19.307
0.942,0.0099756,0,1.912,-4.4079e-06,-5.4014e-12,18.664
0.944,0.0099756,0,1.912,-5.0884e-06,-5.0919e-12,18.02
0.946,0.0099756,0,1.912,-5.8491e-06,-4.6655e-12,17.377
0.948,0.0099756,0,1.912,-6.6957e-06,-4.1874e-12,16.733
0.95,0.0099756,0,1.912,-7.6334e-06,-3.7027e-12,16.089
0.952,0.0099756,0,1.912,-8.6672e-06,-3.2394e-12,15.446
0.954,0.0099756,0,1.912,-9.8016e-06,-2.8126e-12,14.802
0.956,0.0099756,0,1.912,-1.104e-05,-2.4288e-12,14.159
0.958,0.0099756,0,1.912,-1.2386e-05,-2.0893e-12,13.515
0.96,0.0099756,0,1.912,-1.3841e-05,-1.7924e-12,12.871
0.962,0.0099756,0,1.9121,-1.5407e-05,-1.5348e-12,12.228
0.964,0.0099756,0,1.9121,-1.708e-05,-1.3126e-12,11.584
0.966,0.0099756,0,1.9121,-1.8861e-05,-1.1217e-12,10.941
0.968,0.0099756,0,1.9121,-2.0743e-05,-9.5794e-13,10.297
0.97,0.0099756,0,1.9121,-2.2719e-05,-8.1789e-13,9.6534
0.972,0.0099756,0,1.9121,-2.4779e-05,-6.9831e-13,9.0098
0.974,0.0099756,0,1.9121,-2.6911e-05,-5.9637e-13,8.3663
0.976,0.0099756,0,1.9121,-2.9098e-05,-5.0967e-13,7.7227
0.978,0.0099756,0,1.9121,-3.1318e-05,-4.3601e-13,7.0791
0.98,0.0099756,0,1.9121,-3.3546e-05,-3.7358e-13,6.4355
0.982,0.0099756,0,1.9121,-3.5752e-05,-3.2081e-13,5.7919
0.984,0.0099756,0,1.9121,-3.7896e-05,-2.7642e-13,5.1483
0.986,0.0099756,0,1.9122,-3.9934e-05,-2.3939e-13,4.5047
0.988,0.0099756,0,1.9122,-4.181e-05,-2.0887e-13,3.8611
0.99,0.0099756,0,1.9122,-4.3453e-05,-1.8411e-13,3.2175
0.992,0.0099756,0,1.9122,-4.4794e-05,-1.6449e-13,2.574
0.994,0.0099756,0,1.9122,-4.5766e-05,-1.4964e-13,1.9303
0.996,0.0099756,0,1.9122,-4.6259e-05,-1.3931e-13,1.2866
0.998,0.0099756,0,1.9122,-4.5826e-05,-1.3325e-13,0.64347
1,0.0099756,0,1.9123,-4.5286e-05,-1.3125e-13,0
0.75,0.01247,0,1.8679,3.6698e-07,1.0687e-12,80.45
0.752,0.01247,0,1.8679,-1.0009e-06,1.0224e-12,79.806
0.754,0.01247,0,1.8679,-2.1794e-06,1.0082e-12,79.162
0.756,0.01247,0,1.8679,-3.077e-06,1.0277e-12,78.519
0.758,0.01247,0,1.8679,-3.7032e-06,1.0842e-12,77.875
0.76,0.01247,0,1.8679,-4.0982e-06,1.1824e-12,77.231
0.762,0.01247,0,1.8679,-4.3049e-06,1.3292e-12,76.588
0.764,0.01247,0,1.8679,-4.3641e-06,1.5343e-12,75.944
0.766,0.01247,0,1.8679,-4.3117e-06,1.8108e-12,75.301
0.768,0.01247,0,1.8679,-4.1783e-06,2.1764e-12,74.657
0.77,0.01247,0,1.8679,-3.9883e-06,2.6536e-12,74.013
0.772,0.01247,0,1.8679,-3.7611e-06,3.2718e-12,73.37
0.774,0.01247,0,1.8679,-3.5117e-06,4.067e-12,72.726
0.776,0.01247,0,1.8679,-3.2516e-06,5.0796e-12,72.083
0.778,0.01247,0,1.8679,-2.9894e-06,6.3428e-12,71.439
0.78,0.01247,0,1.8679,-2.7313e-06,7.8443e-12,70.796
0.782,0.01247,0,1.8679,-2.4818e-06,9.4106e-12,70.152
0.784,0.01247,0,1.8679,-2.2439e-06,1.036e-11,69.508
0.786,0.01247,0,1.8679,-2.0198e-06,8.4804e-12,68.865
0.788,0.01247,0,1.8679,-1.8104e-06,2.5378e-12,68.221
0.79,0.01247,0,1.8679,-1.6163e-06,-3.5848e-12,67.577
0.792,0.01247,0,1.8679,-1.4375e-06,-5.8e-12,66.934
0.794,0.01247,0,1.8679,-1.2736e-06,-5.0102e-12,66.29
0.796,0.01247,0,1.8679,-1.1242e-06,-3.2808e-12,65.647
0.798,0.01247,0,1.8679,-9.8844e-07,-1.2774e-12,65.003
0.8,0.01247,0,1.8679,-8.6553e-07,8.3051e-13,64.359
0.802,0.01247,0,1.8679,-7.5464e-07,3.0481e-12,63.716
0.804,0.01247,0,1.8679,-6.5485e-07,5.4224e-12,63.072
0.806,0.01247,0,1.8679,-5.6525e-07,7.9692e-12,62.429
0.808,0.01247,0,1.8679,-4.8503e-07,1.0547e-11,61.785
0.81,0.01247,0,1.8679,-4.1335e-07,1.2494e-11,61.141
0.812,0.01247,0,1.8679,-3.494e-07,1.1602e-11,60.498
0.814,0.01247,0,1.8679,-2.9242e-07,6.6111e-12,59.854
0.816,0.01247,0,1.8679,-2.4178e-07,1.3354e-12,59.211
0.818,0.01247,0,1.8679,-1.9689e-07,-2.7256e-13,58.567
0.82,0.01247,0,1.8679,-1.5715e-07,6.9596e-13,57.923
0.822,0.01247,0,1.8679,-1.2205e-07,2.0229e-12,57.28
0.824,0.01247,0,1.8679,-9.1148e-08,3.1531e-12,56.636
0.826,0.01247,0,1.8679,-6.4028e-08,4.3794e-12,55.993
0.828,0.01247,0,1.8679,-4.0251e-08,6.0336e-12,55.349
0.83,0.01247,0,1.8679,-1.9454e-08,7.6202e-12,54.705
0.832,0.01247,0,1.8679,-1.3578e-09,6.8226e-12,54.062
0.834,0.01247,0,1.8679,1.4284e-08,2.2112e-12,53.418
0.836,0.01247,0,1.8679,2.7753e-08,-2.5394e-12,52.775
0.838,0.01247,0,1.8679,3.9294e-08,-3.5663e-12,52.131
0.84,0.01247,0,1.8679,4.908e-08,-2.0156e-12,51.487
0.842,0.01247,0,1.8679,5.7287e-08,-1.4795e-13,50.844
0.844,0.01247,0,1.8679,6.4137e-08,1.4428e-12,50.2
0.846,0.01247,0,1.8679,6.9805e-08,2.9978e-12,49.557
0.848,0.01247,0,1.8679,7.4395e-08,4.7686e-12,48.913
0.85,0.01247,0,1.8679,7.7989e-08,6.1415e-12,48.269
0.852,0.01247,0,1.8679,8.0729e-08,4.6631e-12,47.626
0.854,0.01247,0,1.8679,8.2715e-08,-1.143e-12,46.982
0.856,0.01247,0,1.8679,8.4005e-08,-7.2916e-12,46.339
0.858,0.01247,0,1.8679,8.4658e-08,-9.1288e-12,45.695
0.86,0.01247,0,1.8679,8.4792e-08,-7.0297e-12,45.051
0.862,0.01247,0,1.8679,8.4477e-08,-3.4246e-12,44.408
0.864,0.01247,0,1.8679,8.3721e-08,-1.4442e-12,43.764
0.866,0.01247,0,1.8679,8.2522e-08,-3.2315e-12,43.121
0.868,0.01247,0,1.8679,8.0926e-08,-5.668e-12,42.477
0.87,0.01247,0,1.8679,7.8959e-08,-4.997e-12,41.833
0.872,0.01247,0,1.8679,7.6585e-08,-2.1545e-12,41.19
0.874,0.01247,0,1.8679,7.3787e-08,8.1188e-13,40.546
0.876,0.01247,0,1.8679,7.0586e-08,3.2802e-12,39.903
0.878,0.01247,0,1.8679,6.6967e-08,5.3355e-12,39.259
0.88,0.01247,0,1.8679,6.2833e-08,7.4755e-12,38.615
0.882,0.01247,0,1.8679,5.8069e-08,9.7752e-12,37.972
0.884,0.01247,0,1.8679,5.2589e-08,1.0318e-11,37.328
0.886,0.01247,0,1.8679,4.6256e-08,7.5236e-12,36.685
0.888,0.01247,0,1.8679,3.8851e-08,4.4583e-12,36.041
0.89,0.01247,0,1.8679,3.0127e-08,4.587e-12,35.397
0.892,0.01247,0,1.8679,1.9825e-08,6.995e-12,34.754
0.894,0.01247,0,1.8679,7.5973e-09,9.3965e-12,34.11
0.896,0.01247,0,1.8679,-7.0722e-09,9.0264e-12,33.467
0.898,0.01247,0,1.8679,-2.4786e-08,4.2597e-12,32.823
0.9,0.01247,0,1.8679,-4.6226e-08,-1.2332e-12,32.179
0.902,0.01247,0,1.8679,-7.2216e-08,-3.6346e-12,31.536
0.904,0.01247,0,1.8679,-1.0381e-07,-5.5785e-12,30.892
0.906,0.01247,0,1.8679,-1.4219e-07,-1.0239e-11,30.249
0.908,0.01247,0,1.8679,-1.8872e-07,-1.4569e-11,29.605
0.91,0.01247,0,1.8679,-2.4499e-07,-1.4905e-11,28.961
0.912,0.01247,0,1.8679,-3.1291e-07,-1.2405e-11,28.318
0.914,0.01247,0,1.8679,-3.9465e-07,-9.3373e-12,27.674
0.916,0.01247,0,1.8679,-4.9261e-07,-6.5875e-12,27.031
0.918,0.01247,0,1.8679,-6.0951e-07,-4.5844e-12,26.387
0.92,0.01247,0,1.8679,-7.4845e-07,-3.552e-12,25.743
0.922,0.01247,0,1.8679,-9.1284e-07,-3.3916e-12,25.1
0.924,0.01247,0,1.8679,-1.1064e-06,-3.6092e-12,24.456
0.926,0.01247,0,1.8679,-1.3331e-06,-3.719e-12,23.813
0.928,0.01247,0,1.8679,-1.5974e-06,-3.6674e-12,23.169
0.93,0.01247,0,1.8679,-1.9043e-06,-3.7536e-12,22.525
0.932,0.01247,0,1.8679,-2.2587e-06,-4.3137e-12,21.882
0.934,0.01247,0,1.8679,-2.6661e-06,-5.3777e-12,21.238
0.936,0.01247,0,1.8679,-3.1323e-06,-6.5235e-12,20.595
0.938,0.01247,0,1.8679,-3.6631e-06,-7.2553e-12,19.951
0.94,0.01247,0,1.8679,-4.2648e-06,-7.4188e-12,19.307
0.942,0.01247,0,1.8679,-4.9435e-06,-7.1376e-12,18.664
0.944,0.01247,0,1.8679,-5.7058e-06,-6.5914e-12,18.02
0.946,0.01247,0,1.8679,-6.5578e-06,-5.9245e-12,17.377
0.948,0.01247,0,1.8679,-7.5058e-06,-5.2313e-12,16.733
0.95,0.01247,0,1.8679,-8.5557e-06,-4.5653e-12,16.089
0.952,0.01247,0,1.8679,-9.7131e-06,-3.9532e-12,15.446
0.954,0.01247,0,1.8679,-1.0983e-05,-3.4056e-12,14.802
0.956,0.01247,0,1.8679,-1.237e-05,-2.9237e-12,14.159
0.958,0.01247,0,1.868,-1.3876e-05,-2.5044e-12,13.515
0.96,0.01247,0,1.868,-1.5505e-05,-2.1421e-12,12.871
0.962,0.01247,0,1.868,-1.7257e-05,-1.8306e-12,12.228
0.964,0.01247,0,1.868,-1.913e-05,-1.5634e-12,11.584
0.966,0.01247,0,1.868,-2.1123e-05,-1.3349e-12,10.941
0.968,0.01247,0,1.868,-2.3229e-05,-1.1396e-12,10.297
0.97,0.01247,0,1.868,-2.5441e-05,-9.728e-13,9.6534
0.972,0.01247,0,1.868,-2.7747e-05,-8.3059e-13,9.0099
0.974,0.01247,0,1.868,-3.0134e-05,-7.095e-13,8.3663
0.976,0.01247,0,1.868,-3.2581e-05,-6.0655e-13,7.7227
0.978,0.01247,0,1.868,-3.5067e-05,-5.1905e-13,7.0791
0.98,0.01247,0,1.868,-3.7562e-05,-4.4485e-13,6.4355
0.982,0.01247,0,1.868,-4.0032e-05,-3.8221e-13,5.7919
0.984,0.01247,0,1.868,-4.2434e-05,-3.296e-13,5.1484
0.986,0.01247,0,1.868,-4.472e-05,-2.8565e-13,4.5048
0.988,0.01247,0,1.8681,-4.6828e-05,-2.4931e-13,3.8612
0.99,0.01247,0,1.8681,-4.868e-05,-2.1985e-13,3.2176
0.992,0.01247,0,1.8681,-5.019e-05,-1.966e-13,2.574
0.994,0.01247,0,1.8681,-5.1301e-05,-1.7895e-13,1.9304
0.996,0.01247,0,1.8681,-5.1884e-05,-1.6658e-13,1.2867
0.998,0.01247,0,1.8681,-5.1384e-05,-1.5935e-13,0.64353
1,0.01247,0,1.8681,-5.0753e-05,-1.5698e-13,0
0.75,0.014963,0,1.8138,3.9465e-07,1.199e-12,80.45
0.752,0.014963,0,1.8138,-1.2108e-06,1.1457e-12,79.806
0.754,0.014963,0,1.8138,-2.5679e-06,1.1278e-12,79.162
0.756,0.014963,0,1.8138,-3.5685e-06,1.1468e-12,78.519
0.758,0.014963,0,1.8138,-4.2425e-06,1.2061e-12,77.875
0.76,0.014963,0,1.8138,-4.652e-06,1.3106e-12,77.231
0.762,0.014963,0,1.8138,-4.8525e-06,1.4679e-12,76.588
0.764,0.014963,0,1.8138,-4.8926e-06,1.6886e-12,75.944
0.766,0.014963,0,1.8138,-4.8135e-06,1.9876e-12,75.301
0.768,0.014963,0,1.8138,-4.6492e-06,2.3854e-12,74.657
0.77,0.014963,0,1.8138,-4.4262e-06,2.9108e-12,74.014
