"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.31,0.023276,0,1.5619,-1.6334e-06,6.7959e-15,22.293
0.31143,0.023276,0,1.5619,-1.5186e-06,7.3897e-15,22.247
0.31286,0.023276,0,1.5619,-1.4063e-06,8.2697e-15,22.201
0.31429,0.023276,0,1.5619,-1.3009e-06,9.5667e-15,22.155
0.31571,0.023276,0,1.5619,-1.2027e-06,1.1438e-14,22.109
0.31714,0.023276,0,1.5619,-1.1098e-06,1.4114e-14,22.063
0.31857,0.023276,0,1.5619,-1.0238e-06,1.7925e-14,22.017
0.32,0.023276,0,1.5619,-9.4793e-07,2.3425e-14,21.97
0.32143,0.023276,0,1.5619,-8.8105e-07,3.1467e-14,21.924
0.32286,0.023276,0,1.5619,-8.2006e-07,4.3386e-14,21.878
0.32429,0.023276,0,1.5619,-7.6538e-07,6.156e-14,21.832
0.32571,0.023276,0,1.5619,-7.1933e-07,9.0094e-14,21.786
0.32714,0.023276,0,1.5619,-6.8067e-07,1.3552e-13,21.74
0.32857,0.023276,0,1.5619,-6.4638e-07,4.6475e-14,21.693
0.33,0.023276,0,1.5619,-6.1657e-07,-6.0651e-14,21.647
0.33143,0.023276,0,1.5619,-5.9278e-07,-4.3287e-14,21.601
0.33286,0.023276,0,1.5619,-5.7272e-07,-3.0077e-14,21.555
0.33429,0.023276,0,1.5619,-5.5235e-07,-1.9762e-14,21.509
0.33571,0.023276,0,1.5619,-5.3126e-07,-1.0825e-14,21.463
0.33714,0.023276,0,1.5619,-5.1087e-07,-1.9526e-15,21.417
0.33857,0.023276,0,1.5619,-4.8929e-07,8.1451e-15,21.37
0.34,0.023276,0,1.5619,-4.6319e-07,2.1064e-14,21.324
0.34143,0.023276,0,1.5619,-4.3344e-07,3.9279e-14,21.278
0.34286,0.023276,0,1.5619,-4.0293e-07,6.6807e-14,21.232
0.34429,0.023276,0,1.5619,-3.7088e-07,1.1e-13,21.186
0.34571,0.023276,0,1.5619,-3.3463e-07,1.7278e-14,21.14
0.34714,0.023276,0,1.5619,-2.9542e-07,-9.5536e-14,21.093
0.34857,0.023276,0,1.5619,-2.5659e-07,-8.6854e-14,21.047
0.35,0.023276,0,1.5619,-2.1789e-07,-8.6833e-14,21.001
0.35143,0.023276,0,1.5619,-1.7742e-07,-9.6699e-14,20.955
0.35286,0.023276,0,1.5619,-1.3726e-07,-1.1934e-13,20.909
0.35429,0.023276,0,1.5619,-1.0158e-07,-1.605e-13,20.863
0.35571,0.023276,0,1.5619,-7.0652e-08,-6.8335e-14,20.816
0.35714,0.023276,0,1.5619,-4.2651e-08,4.113e-14,20.77
0.35857,0.023276,0,1.5619,-1.9117e-08,2.555e-14,20.724
0.36,0.023276,0,1.5619,-3.1119e-09,1.3656e-14,20.678
0.36143,0.023276,0,1.5619,6.3516e-09,4.2718e-15,20.632
0.36286,0.023276,0,1.5619,1.2294e-08,-4.0286e-15,20.586
0.36429,0.023276,0,1.5619,1.4271e-08,-1.2547e-14,20.54
0.36571,0.023276,0,1.5619,9.9925e-09,-2.2604e-14,20.493
0.36714,0.023276,0,1.5619,6.2415e-10,-3.5908e-14,20.447
0.36857,0.023276,0,1.5619,-1.0958e-08,-5.4992e-14,20.401
0.37,0.023276,0,1.5619,-2.492e-08,-8.4078e-14,20.355
0.37143,0.023276,0,1.5619,-4.2746e-08,-1.297e-13,20.309
0.37286,0.023276,0,1.5619,-6.2254e-08,-4.0484e-14,20.263
0.37429,0.023276,0,1.5619,-7.9588e-08,6.7138e-14,20.216
0.37571,0.023276,0,1.5619,-9.4354e-08,5.069e-14,20.17
0.37714,0.023276,0,1.5619,-1.079e-07,3.8953e-14,20.124
0.37857,0.023276,0,1.5619,-1.1839e-07,3.0832e-14,20.078
0.38,0.023276,0,1.5619,-1.2257e-07,2.5153e-14,20.032
0.38143,0.023276,0,1.5619,-1.2132e-07,2.1049e-14,19.986
0.38286,0.023276,0,1.5619,-1.1743e-07,1.7962e-14,19.94
0.38429,0.023276,0,1.5619,-1.1013e-07,1.5611e-14,19.893
0.38571,0.023276,0,1.5619,-9.6797e-08,1.38e-14,19.847
0.38714,0.023276,0,1.5619,-7.8735e-08,1.2354e-14,19.801
0.38857,0.023276,0,1.5619,-5.9266e-08,1.1172e-14,19.755
0.39,0.023276,0,1.5619,-3.8191e-08,1.0229e-14,19.709
0.39143,0.023276,0,1.5619,-1.3694e-08,9.4309e-15,19.663
0.39286,0.023276,0,1.5619,1.2051e-08,8.7164e-15,19.616
0.39429,0.023276,0,1.5619,3.4824e-08,8.1094e-15,19.57
0.39571,0.023276,0,1.5619,5.4239e-08,7.5965e-15,19.524
0.39714,0.023276,0,1.5619,7.1999e-08,7.1398e-15,19.478
0.39857,0.023276,0,1.5619,8.6447e-08,6.6968e-15,19.432
0.4,0.023276,0,1.5619,9.4424e-08,6.2899e-15,19.386
0.40143,0.023276,0,1.5619,9.678e-08,5.9641e-15,19.339
0.40286,0.023276,0,1.5619,9.6382e-08,5.6729e-15,19.293
0.40429,0.023276,0,1.5619,9.2666e-08,5.3842e-15,19.247
0.40571,0.023276,0,1.5619,8.326e-08,5.097e-15,19.201
0.40714,0.023276,0,1.5619,6.9216e-08,4.8277e-15,19.155
0.40857,0.023276,0,1.5619,5.3277e-08,4.5709e-15,19.109
0.41,0.023276,0,1.5619,3.5159e-08,4.3323e-15,19.063
0.41143,0.023276,0,1.5619,1.3278e-08,4.1269e-15,19.016
0.41286,0.023276,0,1.5619,-1.0328e-08,3.9446e-15,18.97
0.41429,0.023276,0,1.5619,-3.1975e-08,3.7714e-15,18.924
0.41571,0.023276,0,1.5619,-5.1465e-08,3.5728e-15,18.878
0.41714,0.023276,0,1.5619,-7.0309e-08,3.4015e-15,18.832
0.41857,0.023276,0,1.5619,-8.6774e-08,3.2758e-15,18.786
0.42,0.023276,0,1.5619,-9.7688e-08,3.1414e-15,18.739
0.42143,0.023276,0,1.5619,-1.0401e-07,3.0073e-15,18.693
0.42286,0.023276,0,1.5619,-1.0853e-07,2.8526e-15,18.647
0.42429,0.023276,0,1.5619,-1.1038e-07,2.6813e-15,18.601
0.42571,0.023276,0,1.5619,-1.0665e-07,2.5232e-15,18.555
0.42714,0.023276,0,1.5619,-9.8525e-08,2.4011e-15,18.509
0.42857,0.023276,0,1.5619,-8.922e-08,2.3278e-15,18.462
0.43,0.023276,0,1.5619,-7.8204e-08,2.2471e-15,18.416
0.43143,0.023276,0,1.5619,-6.3146e-08,2.1265e-15,18.37
0.43286,0.023276,0,1.5619,-4.6051e-08,1.9942e-15,18.324
0.43429,0.023276,0,1.5619,-3.1101e-08,1.8829e-15,18.278
0.43571,0.023276,0,1.5619,-1.8246e-08,1.7961e-15,18.232
0.43714,0.023276,0,1.5619,-5.0339e-09,1.7235e-15,18.186
0.43857,0.023276,0,1.5619,7.1897e-09,1.6592e-15,18.139
0.44,0.023276,0,1.5619,1.5373e-08,1.5536e-15,18.093
0.44143,0.023276,0,1.5619,2.1102e-08,1.4164e-15,18.047
0.44286,0.023276,0,1.5619,2.8432e-08,1.3217e-15,18.001
0.44429,0.023276,0,1.5619,3.7456e-08,1.2512e-15,17.955
0.44571,0.023276,0,1.5619,4.6225e-08,1.1709e-15,17.909
0.44714,0.023276,0,1.5619,5.6979e-08,1.1162e-15,17.862
0.44857,0.023276,0,1.5619,7.4045e-08,1.1072e-15,17.816
0.45,0.023276,0,1.5619,9.75e-08,1.0499e-15,17.77
0.45143,0.023276,0,1.5619,1.2534e-07,9.9543e-16,17.724
0.45286,0.023276,0,1.5619,1.5995e-07,9.6211e-16,17.678
0.45429,0.023276,0,1.5619,2.0591e-07,9.1347e-16,17.632
0.45571,0.023276,0,1.5619,2.6331e-07,8.9756e-16,17.586
0.45714,0.023276,0,1.5619,3.2985e-07,9.3794e-16,17.539
0.45857,0.023276,0,1.5619,4.0757e-07,1.0109e-15,17.493
0.46,0.023276,0,1.5619,5.0081e-07,1.0878e-15,17.447
0.46143,0.023276,0,1.5619,6.0967e-07,1.1918e-15,17.401
0.46286,0.023276,0,1.5619,7.32e-07,1.3442e-15,17.355
0.46429,0.023276,0,1.5619,8.6986e-07,1.5264e-15,17.309
0.46571,0.023276,0,1.5619,1.0274e-06,1.7341e-15,17.262
0.46714,0.023276,0,1.5619,1.2048e-06,2.0453e-15,17.216
0.46857,0.023276,0,1.5619,1.3999e-06,2.5516e-15,17.17
0.47,0.023276,0,1.5619,1.6142e-06,3.2796e-15,17.124
0.47143,0.023276,0,1.5619,1.8512e-06,4.2469e-15,17.078
0.47286,0.023276,0,1.5619,2.1106e-06,5.5285e-15,17.032
0.47429,0.023276,0,1.5619,2.3904e-06,7.2554e-15,16.986
0.47571,0.023276,0,1.5619,2.6927e-06,9.6872e-15,16.939
0.47714,0.023276,0,1.5619,3.0219e-06,1.3137e-14,16.893
0.47857,0.023276,0,1.5619,3.3794e-06,1.8017e-14,16.847
0.48,0.023276,0,1.5619,3.765e-06,2.5103e-14,16.801
0.48143,0.023276,0,1.5619,4.1814e-06,3.577e-14,16.755
0.48286,0.023276,0,1.5619,4.6325e-06,5.2243e-14,16.709
0.48429,0.023276,0,1.5619,5.1171e-06,7.8432e-14,16.662
0.48571,0.023276,0,1.5619,5.6298e-06,1.2065e-13,16.616
0.48714,0.023276,0,1.5619,6.1634e-06,2.7129e-14,16.57
0.48857,0.023276,0,1.5619,6.7055e-06,-8.6314e-14,16.524
0.49,0.023276,0,1.5619,7.2341e-06,-7.8078e-14,16.478
0.49143,0.023276,0,1.5619,7.715e-06,-7.8351e-14,16.432
0.49286,0.023276,0,1.5619,8.1034e-06,-8.8385e-14,16.385
0.49429,0.023276,0,1.5619,8.3412e-06,-1.1104e-13,16.339
0.49571,0.023276,0,1.5619,8.3506e-06,-1.5198e-13,16.293
0.49714,0.023276,0,1.5619,8.0343e-06,-5.9323e-14,16.247
0.49857,0.023276,0,1.5619,7.3011e-06,5.0945e-14,16.201
0.5,0.023276,0,1.5619,6.1543e-06,3.6579e-14,16.155
0.25,0.024939,0,1.5148,5.5009e-06,7.8706e-14,24.221
0.25143,0.024939,0,1.4983,4.4145e-06,1.0813e-13,24.186
0.25286,0.024939,0,1.4983,3.0818e-06,1.8284e-13,24.14
0.25429,0.024939,0,1.4983,1.8546e-06,4.4293e-14,24.094
0.25571,0.024939,0,1.4983,7.707e-07,-1.1894e-13,24.047
0.25714,0.024939,0,1.4983,-1.6773e-07,-8.2885e-14,24.001
0.25857,0.024939,0,1.4983,-9.6542e-07,-7.2707e-14,23.955
0.26,0.024939,0,1.4983,-1.6315e-06,-7.9933e-14,23.909
0.26143,0.024939,0,1.4983,-2.1818e-06,-1.0783e-13,23.863
0.26286,0.024939,0,1.4983,-2.6326e-06,-1.7589e-13,23.817
0.26429,0.024939,0,1.4983,-2.996e-06,-3.0571e-14,23.771
0.26571,0.024939,0,1.4983,-3.281e-06,1.4139e-13,23.724
0.26714,0.024939,0,1.4983,-3.4997e-06,1.191e-13,23.678
0.26857,0.024939,0,1.4983,-3.6635e-06,1.3463e-13,23.632
0.27,0.024939,0,1.4983,-3.7784e-06,1.9807e-13,23.586
0.27143,0.024939,0,1.4983,-3.8484e-06,5.2596e-14,23.54
0.27286,0.024939,0,1.4983,-3.8818e-06,-1.1543e-13,23.494
0.27429,0.024939,0,1.4983,-3.8871e-06,-8.3143e-14,23.447
0.27571,0.024939,0,1.4983,-3.8677e-06,-7.6383e-14,23.401
0.27714,0.024939,0,1.4983,-3.8254e-06,-8.7191e-14,23.355
0.27857,0.024939,0,1.4983,-3.7662e-06,-1.194e-13,23.309
0.28,0.024939,0,1.4983,-3.6965e-06,-1.9316e-13,23.263
0.28143,0.024939,0,1.4983,-3.6173e-06,-5.5933e-14,23.217
0.28286,0.024939,0,1.4983,-3.5284e-06,1.0374e-13,23.17
0.28429,0.024939,0,1.4983,-3.4341e-06,6.133e-14,23.124
0.28571,0.024939,0,1.4983,-3.3392e-06,4.0353e-14,23.078
0.28714,0.024939,0,1.4983,-3.2437e-06,2.8847e-14,23.032
0.28857,0.024939,0,1.4983,-3.1461e-06,2.1954e-14,22.986
0.29,0.024939,0,1.4983,-3.0487e-06,1.7522e-14,22.94
0.29143,0.024939,0,1.4983,-2.954e-06,1.4492e-14,22.893
0.29286,0.024939,0,1.4983,-2.8594e-06,1.2298e-14,22.847
0.29429,0.024939,0,1.4983,-2.7616e-06,1.0625e-14,22.801
0.29571,0.024939,0,1.4983,-2.6612e-06,9.3395e-15,22.755
0.29714,0.024939,0,1.4983,-2.5603e-06,8.381e-15,22.709
0.29857,0.024939,0,1.4983,-2.4566e-06,7.6528e-15,22.663
0.3,0.024939,0,1.4983,-2.3476e-06,7.0582e-15,22.617
0.30143,0.024939,0,1.4983,-2.2356e-06,6.6005e-15,22.57
0.30286,0.024939,0,1.4983,-2.1244e-06,6.3115e-15,22.524
0.30429,0.024939,0,1.4983,-2.0129e-06,6.1628e-15,22.478
0.30571,0.024939,0,1.4983,-1.8987e-06,6.1072e-15,22.432
0.30714,0.024939,0,1.4983,-1.7844e-06,6.126e-15,22.386
0.30857,0.024939,0,1.4983,-1.6738e-06,6.3109e-15,22.34
0.31,0.024939,0,1.4983,-1.5654e-06,6.6952e-15,22.293
0.31143,0.024939,0,1.4983,-1.4571e-06,7.3129e-15,22.247
0.31286,0.024939,0,1.4983,-1.3514e-06,8.2274e-15,22.201
0.31429,0.024939,0,1.4983,-1.2525e-06,9.538e-15,22.155
0.31571,0.024939,0,1.4983,-1.1592e-06,1.1455e-14,22.109
0.31714,0.024939,0,1.4983,-1.0693e-06,1.4206e-14,22.063
0.31857,0.024939,0,1.4983,-9.8525e-07,1.8153e-14,22.017
0.32,0.024939,0,1.4983,-9.1059e-07,2.3911e-14,21.97
0.32143,0.024939,0,1.4983,-8.4347e-07,3.2436e-14,21.924
0.32286,0.024939,0,1.4983,-7.811e-07,4.5577e-14,21.878
0.32429,0.024939,0,1.4983,-7.2544e-07,6.7187e-14,21.832
0.32571,0.024939,0,1.4983,-6.795e-07,1.0593e-13,21.786
0.32714,0.024939,0,1.4983,-6.4141e-07,1.8408e-13,21.74
0.32857,0.024939,0,1.4983,-6.0813e-07,5.0094e-14,21.693
0.33,0.024939,0,1.4983,-5.8052e-07,-1.069e-13,21.647
0.33143,0.024939,0,1.4983,-5.5993e-07,-6.1949e-14,21.601
0.33286,0.024939,0,1.4983,-5.429e-07,-3.8271e-14,21.555
0.33429,0.024939,0,1.4983,-5.25e-07,-2.3628e-14,21.509
0.33571,0.024939,0,1.4983,-5.0623e-07,-1.2702e-14,21.463
0.33714,0.024939,0,1.4983,-4.8791e-07,-2.7026e-15,21.417
0.33857,0.024939,0,1.4983,-4.6734e-07,8.3586e-15,21.37
0.34,0.024939,0,1.4983,-4.4132e-07,2.2777e-14,21.324
0.34143,0.024939,0,1.4983,-4.1192e-07,4.4555e-14,21.278
0.34286,0.024939,0,1.4983,-3.8243e-07,8.2321e-14,21.232
0.34429,0.024939,0,1.4983,-3.5149e-07,1.5824e-13,21.186
0.34571,0.024939,0,1.4983,-3.1647e-07,2.0496e-14,21.14
0.34714,0.024939,0,1.4983,-2.7979e-07,-1.4242e-13,21.093
0.34857,0.024939,0,1.4983,-2.4485e-07,-1.0666e-13,21.047
0.35,0.024939,0,1.4983,-2.1024e-07,-9.7426e-14,21.001
0.35143,0.024939,0,1.4983,-1.7353e-07,-1.0643e-13,20.955
0.35286,0.024939,0,1.4983,-1.3733e-07,-1.3737e-13,20.909
0.35429,0.024939,0,1.4983,-1.0549e-07,-2.1034e-13,20.863
0.35571,0.024939,0,1.4983,-7.6924e-08,-7.2759e-14,20.816
0.35714,0.024939,0,1.4983,-4.94e-08,8.6829e-14,20.77
0.35857,0.024939,0,1.4983,-2.5405e-08,4.3826e-14,20.724
0.36,0.024939,0,1.4983,-8.312e-09,2.1579e-14,20.678
0.36143,0.024939,0,1.4983,3.6362e-09,7.9417e-15,20.632
0.36286,0.024939,0,1.4983,1.3113e-08,-2.3187e-15,20.586
0.36429,0.024939,0,1.4983,1.8171e-08,-1.1958e-14,20.54
0.36571,0.024939,0,1.4983,1.5839e-08,-2.2989e-14,20.493
0.36714,0.024939,0,1.4983,7.9292e-09,-3.7825e-14,20.447
0.36857,0.024939,0,1.4983,-2.7059e-09,-6.0508e-14,20.401
0.37,0.024939,0,1.4983,-1.6912e-08,-9.9869e-14,20.355
0.37143,0.024939,0,1.4983,-3.6008e-08,-1.7825e-13,20.309
0.37286,0.024939,0,1.4983,-5.6677e-08,-4.4097e-14,20.263
0.37429,0.024939,0,1.4983,-7.4691e-08,1.1343e-13,20.216
0.37571,0.024939,0,1.4983,-9.0054e-08,6.9412e-14,20.17
0.37714,0.024939,0,1.4983,-1.0401e-07,4.7212e-14,20.124
0.37857,0.024939,0,1.4983,-1.1396e-07,3.4795e-14,20.078
0.38,0.024939,0,1.4983,-1.1683e-07,2.7163e-14,20.032
0.38143,0.024939,0,1.4983,-1.1466e-07,2.2088e-14,19.986
0.38286,0.024939,0,1.4983,-1.106e-07,1.8522e-14,19.94
0.38429,0.024939,0,1.4983,-1.0335e-07,1.5909e-14,19.893
0.38571,0.024939,0,1.4983,-9.0342e-08,1.3924e-14,19.847
0.38714,0.024939,0,1.4983,-7.3999e-08,1.2387e-14,19.801
0.38857,0.024939,0,1.4983,-5.7675e-08,1.1162e-14,19.755
0.39,0.024939,0,1.4983,-4.0052e-08,1.0179e-14,19.709
0.39143,0.024939,0,1.4983,-1.8754e-08,9.355e-15,19.663
0.39286,0.024939,0,1.4983,3.5146e-09,8.6388e-15,19.616
0.39429,0.024939,0,1.4983,2.2856e-08,8.0022e-15,19.57
0.39571,0.024939,0,1.4983,4.026e-08,7.4345e-15,19.524
0.39714,0.024939,0,1.4983,5.783e-08,6.9707e-15,19.478
0.39857,0.024939,0,1.4983,7.2978e-08,6.5562e-15,19.432
0.4,0.024939,0,1.4983,8.2242e-08,6.1524e-15,19.386
0.40143,0.024939,0,1.4983,8.7249e-08,5.7964e-15,19.339
0.40286,0.024939,0,1.4983,9.0541e-08,5.5049e-15,19.293
0.40429,0.024939,0,1.4983,9.0083e-08,5.2298e-15,19.247
0.40571,0.024939,0,1.4983,8.2841e-08,4.9252e-15,19.201
0.40714,0.024939,0,1.4983,7.0518e-08,4.6332e-15,19.155
0.40857,0.024939,0,1.4983,5.585e-08,4.3983e-15,19.109
0.41,0.024939,0,1.4983,3.7888e-08,4.2126e-15,19.063
0.41143,0.024939,0,1.4983,1.5213e-08,4.0293e-15,19.016
0.41286,0.024939,0,1.4983,-9.0489e-09,3.8431e-15,18.97
0.41429,0.024939,0,1.4983,-3.0847e-08,3.6594e-15,18.924
0.41571,0.024939,0,1.4983,-5.0391e-08,3.4708e-15,18.878
0.41714,0.024939,0,1.4983,-6.9084e-08,3.3307e-15,18.832
0.41857,0.024939,0,1.4983,-8.4518e-08,3.2124e-15,18.786
0.42,0.024939,0,1.4983,-9.3672e-08,3.0647e-15,18.739
0.42143,0.024939,0,1.4983,-9.8688e-08,2.921e-15,18.693
0.42286,0.024939,0,1.4983,-1.0273e-07,2.7663e-15,18.647
0.42429,0.024939,0,1.4983,-1.0441e-07,2.6024e-15,18.601
0.42571,0.024939,0,1.4983,-1.0091e-07,2.445e-15,18.555
0.42714,0.024939,0,1.4983,-9.4554e-08,2.3298e-15,18.509
0.42857,0.024939,0,1.4983,-8.856e-08,2.245e-15,18.462
0.43,0.024939,0,1.4983,-8.1338e-08,2.1404e-15,18.416
0.43143,0.024939,0,1.4983,-6.9954e-08,2.0025e-15,18.37
0.43286,0.024939,0,1.4983,-5.6997e-08,1.8672e-15,18.324
0.43429,0.024939,0,1.4983,-4.6277e-08,1.7807e-15,18.278
0.43571,0.024939,0,1.4983,-3.6316e-08,1.7055e-15,18.232
0.43714,0.024939,0,1.4983,-2.4186e-08,1.6478e-15,18.186
0.43857,0.024939,0,1.4983,-1.2264e-08,1.5806e-15,18.139
0.44,0.024939,0,1.4983,-3.8381e-09,1.4832e-15,18.093
0.44143,0.024939,0,1.4983,3.5507e-09,1.378e-15,18.047
0.44286,0.024939,0,1.4983,1.3756e-08,1.2553e-15,18.001
0.44429,0.024939,0,1.4983,2.5344e-08,1.1485e-15,17.955
0.44571,0.024939,0,1.4983,3.5857e-08,1.0806e-15,17.909
0.44714,0.024939,0,1.4983,4.8266e-08,1.0487e-15,17.862
0.44857,0.024939,0,1.4983,6.6938e-08,1.0256e-15,17.816
0.45,0.024939,0,1.4983,9.1006e-08,9.6905e-16,17.77
0.45143,0.024939,0,1.4983,1.1844e-07,9.3425e-16,17.724
0.45286,0.024939,0,1.4983,1.527e-07,9.1473e-16,17.678
0.45429,0.024939,0,1.4983,1.9847e-07,8.6558e-16,17.632
0.45571,0.024939,0,1.4983,2.5452e-07,8.3089e-16,17.586
0.45714,0.024939,0,1.4983,3.1822e-07,8.6033e-16,17.539
0.45857,0.024939,0,1.4983,3.9268e-07,9.3458e-16,17.493
0.46,0.024939,0,1.4983,4.8228e-07,1.0387e-15,17.447
0.46143,0.024939,0,1.4983,5.8585e-07,1.1628e-15,17.401
0.46286,0.024939,0,1.4983,7.011e-07,1.3005e-15,17.355
0.46429,0.024939,0,1.4983,8.3152e-07,1.4999e-15,17.309
0.46571,0.024939,0,1.4983,9.8175e-07,1.7376e-15,17.262
0.46714,0.024939,0,1.4983,1.1512e-06,2.0373e-15,17.216
0.46857,0.024939,0,1.4983,1.3376e-06,2.5243e-15,17.17
0.47,0.024939,0,1.4983,1.544e-06,3.2671e-15,17.124
0.47143,0.024939,0,1.4983,1.7738e-06,4.2639e-15,17.078
0.47286,0.024939,0,1.4983,2.0259e-06,5.5817e-15,17.032
0.47429,0.024939,0,1.4983,2.2975e-06,7.3279e-15,16.986
0.47571,0.024939,0,1.4983,2.5918e-06,9.7776e-15,16.939
0.47714,0.024939,0,1.4983,2.9128e-06,1.3334e-14,16.893
0.47857,0.024939,0,1.4983,3.2603e-06,1.8438e-14,16.847
0.48,0.024939,0,1.4983,3.6332e-06,2.601e-14,16.801
0.48143,0.024939,0,1.4983,4.0349e-06,3.7899e-14,16.755
0.48286,0.024939,0,1.4983,4.4688e-06,5.7779e-14,16.709
0.48429,0.024939,0,1.4983,4.9323e-06,9.4134e-14,16.662
0.48571,0.024939,0,1.4983,5.4194e-06,1.6901e-13,16.616
0.48714,0.024939,0,1.4983,5.9244e-06,3.0427e-14,16.57
0.48857,0.024939,0,1.4983,6.4363e-06,-1.3315e-13,16.524
0.49,0.024939,0,1.4983,6.9334e-06,-9.7878e-14,16.478
0.49143,0.024939,0,1.4983,7.3844e-06,-8.8976e-14,16.432
0.49286,0.024939,0,1.4983,7.7462e-06,-9.8136e-14,16.385
0.49429,0.024939,0,1.4983,7.9598e-06,-1.2904e-13,16.339
0.49571,0.024939,0,1.4983,7.9517e-06,-2.0178e-13,16.293
0.49714,0.024939,0,1.4983,7.6305e-06,-6.3704e-14,16.247
0.49857,0.024939,0,1.4983,6.9189e-06,9.674e-14,16.201
0.5,0.024939,0,1.5148,6.2333e-06,6.1896e-14,16.166
0.5,0,0,1.9808,4.1362e-07,-3.1621e-16,16.155
0.50143,0,0,1.9808,4.5523e-07,-3.9317e-16,16.108
0.50286,0,0,1.9808,4.6976e-07,-1.1763e-16,16.062
0.50429,0,0,1.9808,4.2881e-07,1.3433e-16,16.016
0.50571,0,0,1.9808,3.4925e-07,-3.986e-18,15.97
0.50714,0,0,1.9808,2.5633e-07,-2.5706e-16,15.924
0.50857,0,0,1.9808,1.6117e-07,-2.7193e-16,15.878
0.51,0,0,1.9808,7.0684e-08,-1.4555e-16,15.832
0.51143,0,0,1.9808,-1.1212e-08,1.0731e-16,15.785
0.51286,0,0,1.9808,-8.2609e-08,1.5263e-16,15.739
0.51429,0,0,1.9808,-1.4337e-07,-3.4893e-17,15.693
0.51571,0,0,1.9808,-1.9299e-07,-1.4154e-17,15.647
0.51714,0,0,1.9808,-2.3214e-07,2.1536e-16,15.601
0.51857,0,0,1.9808,-2.625e-07,8.6868e-17,15.555
0.52,0,0,1.9808,-2.859e-07,1.121e-16,15.509
0.52143,0,0,1.9808,-3.0306e-07,1.2328e-16,15.462
0.52286,0,0,1.9808,-3.1497e-07,1.9219e-16,15.416
0.52429,0,0,1.9808,-3.2329e-07,3.8318e-16,15.37
0.52571,0,0,1.9808,-3.2921e-07,4.0861e-16,15.324
0.52714,0,0,1.9808,-3.3252e-07,6.1289e-16,15.278
0.52857,0,0,1.9808,-3.3316e-07,3.5799e-16,15.232
0.53,0,0,1.9808,-3.3187e-07,-1.4937e-16,15.185
0.53143,0,0,1.9808,-3.2921e-07,-2.7969e-16,15.139
0.53286,0,0,1.9808,-3.2451e-07,-1.3681e-16,15.093
0.53429,0,0,1.9808,-3.1755e-07,2.5062e-16,15.047
0.53571,0,0,1.9808,-3.0921e-07,2.9817e-16,15.001
0.53714,0,0,1.9808,-3.0029e-07,2.3233e-16,14.955
0.53857,0,0,1.9809,-2.9054e-07,3.9365e-16,14.908
0.54,0,0,1.9809,-2.7992e-07,2.2612e-16,14.862
0.54143,0,0,1.9809,-2.695e-07,-1.1056e-17,14.816
0.54286,0,0,1.9809,-2.5994e-07,2.0248e-16,14.77
0.54429,0,0,1.9809,-2.5081e-07,3.0506e-16,14.724
0.54571,0,0,1.9809,-2.4174e-07,4.6345e-17,14.678
0.54714,0,0,1.9809,-2.3338e-07,3.335e-16,14.632
0.54857,0,0,1.9809,-2.2597e-07,5.6691e-16,14.585
0.55,0,0,1.9809,-2.1859e-07,5.2072e-16,14.539
0.55143,0,0,1.9809,-2.1065e-07,5.8669e-16,14.493
0.55286,0,0,1.9809,-2.0241e-07,4.6677e-16,14.447
0.55429,0,0,1.9809,-1.942e-07,5.241e-16,14.401
0.55571,0,0,1.9809,-1.8509e-07,6.5806e-16,14.355
0.55714,0,0,1.9809,-1.7491e-07,6.754e-16,14.308
0.55857,0,0,1.9809,-1.644e-07,6.0515e-16,14.262
0.56,0,0,1.9809,-1.5447e-07,4.4658e-16,14.216
0.56143,0,0,1.9809,-1.4465e-07,1.5699e-16,14.17
0.56286,0,0,1.9809,-1.3507e-07,2.0179e-16,14.124
0.56429,0,0,1.9809,-1.2663e-07,3.318e-16,14.078
0.56571,0,0,1.9809,-1.1994e-07,1.3813e-16,14.031
0.56714,0,0,1.9809,-1.1398e-07,3.4143e-16,13.985
0.56857,0,0,1.9809,-1.0805e-07,4.936e-16,13.939
0.57,0,0,1.9809,-1.0256e-07,2.7447e-16,13.893
0.57143,0,0,1.9809,-9.7745e-08,3.2705e-16,13.847
0.57286,0,0,1.9809,-9.2487e-08,2.9587e-16,13.801
0.57429,0,0,1.9809,-8.6199e-08,1.1182e-16,13.755
0.57571,0,0,1.9809,-7.9717e-08,3.2511e-16,13.708
0.57714,0,0,1.9809,-7.3755e-08,3.7277e-16,13.662
0.57857,0,0,1.9809,-6.7802e-08,3.5996e-16,13.616
0.58,0,0,1.9809,-6.1694e-08,3.393e-16,13.57
0.58143,0,0,1.9809,-5.6448e-08,1.2139e-16,13.524
0.58286,0,0,1.9809,-5.2642e-08,8.5231e-17,13.478
0.58429,0,0,1.9809,-4.9415e-08,2.2548e-16,13.431
0.58571,0,0,1.9809,-4.6063e-08,8.4438e-17,13.385
0.58714,0,0,1.9809,-4.3115e-08,1.6463e-16,13.339
0.58857,0,0,1.9809,-4.0738e-08,3.267e-16,13.293
0.59,0,0,1.9809,-3.7858e-08,1.0703e-16,13.247
0.59143,0,0,1.9809,-3.3779e-08,2.2737e-16,13.201
0.59286,0,0,1.9809,-2.9403e-08,5.7268e-16,13.155
0.59429,0,0,1.9809,-2.5335e-08,5.1556e-16,13.108
